Company,OS,Processor,TypeName,VC,Ram,TS,Weight,HDD,SSD,IPS,Inches,PPI,Price
Dell,WindowsOS,Intel Core i5,Ultrabook,Intel,8,1,1.26,0,256,0,13.3,166.0,91288.3536
Dell,WindowsOS,Intel Core i3,Convertible,Intel,4,1,2.08,512,0,0,15.6,141.0,27119.52
Asus,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,2.65,1024,0,0,15.6,100.0,16463.52
Dell,WindowsOS,Intel Core i7,Ultrabook,Intel,8,1,1.29,0,256,0,13.3,276.0,78694.56
Dell,LinuxOS,Intel Core i5,Notebook,Intel,4,0,2.18,1024,0,0,15.6,100.0,27804.7008
Lenovo,WindowsOS,Intel Core i7,Gaming,Nvidia,16,1,2.6,1024,128,1,15.6,141.0,54825.12
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.2,1024,128,0,15.6,141.0,61218.72
Lenovo,WindowsOS,Intel Core i7,Notebook,Intel,16,1,1.3,0,512,1,13.3,166.0,87912.0
Razer,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,1.95,0,1024,0,14.0,157.0,186426.72
Dell,WindowsOS,Intel Core i3,Notebook,Intel,8,1,2.3,1024,0,0,15.6,100.0,24988.8528
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.7,1024,256,0,17.3,127.0,85141.44
Apple,MacOS,Intel Core i5,Ultrabook,Intel,4,0,1.08,0,0,0,11.6,135.0,51095.52
HP,WindowsOS,Intel Core i3,Notebook,Intel,4,0,2.1,1024,0,0,15.6,141.0,25467.84
HP,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.54,0,256,0,14.0,210.0,117119.5632
Dell,WindowsOS,Intel Core i5,Notebook,Intel,4,0,2.24,512,0,0,15.6,100.0,39267.36
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.3,1024,128,0,15.6,141.0,62284.32
Lenovo,WindowsOS,Intel Core i7,Notebook,Intel,16,0,1.4,0,512,1,13.3,166.0,79866.72
Lenovo,WindowsOS,AMD Processor,Notebook,AMD,6,0,2.2,0,256,0,15.6,141.0,31838.5296
Asus,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.45,0,256,0,13.3,166.0,68198.4
Acer,LinuxOS,Intel Core i3,Notebook,Intel,4,0,2.4,512,0,0,15.6,100.0,19276.704
Dell,WindowsOS,Intel Core i7,Convertible,Nvidia,16,1,2.77,0,512,0,17.3,127.0,95850.72
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.54,0,256,0,14.0,157.0,58607.46719999999
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.5,1024,256,1,15.6,141.0,85248.0
Dell,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.6,512,0,0,14.0,112.0,46620.0
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.34,1024,256,1,15.6,141.0,123876.0
Lenovo,OtherOS,Intel Core i5,Notebook,Intel,8,0,2.3,0,256,1,15.6,141.0,30529.44
Dell,WindowsOS,Intel Core i5,Convertible,Intel,8,1,1.24,0,256,0,13.3,276.0,96596.64
Dell,LinuxOS,Other Intel Processor,Notebook,Intel,4,0,2.2,512,0,0,15.6,100.0,17262.72
HP,WindowsOS,AMD Processor,Notebook,AMD,4,0,1.86,512,0,0,15.6,100.0,21258.72
Lenovo,WindowsOS,Intel Core i3,Notebook,Nvidia,6,0,2.4,0,128,0,15.6,141.0,30316.32
Lenovo,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.9,0,256,1,14.0,157.0,57116.16
Dell,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,2.2,512,0,0,15.6,100.0,23655.7872
Asus,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,2.0,1024,0,0,15.6,100.0,18061.92
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,4.0,1024,128,1,17.3,127.0,101232.0
Dell,WindowsOS,Intel Core i3,Notebook,Intel,4,0,2.29,512,0,0,15.6,100.0,26107.2
Lenovo,WindowsOS,Intel Core i7,Notebook,AMD,8,0,2.32,0,0,0,15.6,141.0,47685.6
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.4,1024,128,0,15.6,141.0,65481.12
Lenovo,WindowsOS,Intel Core i5,Convertible,Intel,4,1,1.8,0,128,0,14.0,157.0,44382.7728
Asus,WindowsOS,Other Intel Processor,Ultrabook,Intel,8,0,1.2,0,512,1,13.3,166.0,38841.12
Dell,WindowsOS,Intel Core i3,Notebook,Intel,6,0,2.3,1024,0,0,15.6,100.0,24455.52
Acer,LinuxOS,Other Intel Processor,Notebook,Intel,4,0,2.4,512,0,0,15.6,100.0,15397.92
Dell,WindowsOS,Other Intel Processor,Notebook,Intel,2,0,2.2,512,0,0,15.6,100.0,20193.12
Lenovo,WindowsOS,Intel Core i7,Notebook,Nvidia,8,0,2.6,1024,0,1,15.6,141.0,47898.72
HP,WindowsOS,AMD Processor,Notebook,AMD,6,0,2.04,0,0,0,15.6,141.0,29303.4672
Dell,LinuxOS,Intel Core i7,Notebook,AMD,8,0,2.3,1024,0,0,15.6,100.0,42943.1472
HP,WindowsOS,Other Intel Processor,Notebook,Intel,2,0,1.17,0,0,0,11.6,135.0,11135.52
Asus,WindowsOS,Intel Core i7,Notebook,Nvidia,4,0,2.2,512,0,0,15.6,100.0,38378.6496
Lenovo,WindowsOS,Intel Core i7,Convertible,Intel,4,1,1.8,0,128,1,14.0,157.0,33992.64
Lenovo,WindowsOS,Intel Core i7,Convertible,Intel,16,1,1.3,0,512,1,13.3,276.0,79866.72
Lenovo,WindowsOS,Other Intel Processor,Notebook,Intel,2,0,1.5,0,0,0,14.0,112.0,12201.12
HP,WindowsOS,Intel Core i7,Notebook,AMD,6,0,2.19,1024,0,0,15.6,100.0,40705.92
Asus,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,2.2,512,0,0,15.6,100.0,19660.32
Asus,WindowsOS,Other Intel Processor,Ultrabook,Intel,8,0,1.2,0,512,1,13.3,166.0,38841.12
Dell,WindowsOS,Intel Core i3,Notebook,Intel,6,0,2.3,1024,0,0,15.6,100.0,24455.52
Acer,LinuxOS,Other Intel Processor,Notebook,Intel,4,0,2.4,512,0,0,15.6,100.0,15397.92
Dell,WindowsOS,Other Intel Processor,Notebook,Intel,2,0,2.2,512,0,0,15.6,100.0,20193.12
Lenovo,WindowsOS,Intel Core i7,Notebook,Nvidia,8,0,2.6,1024,0,1,15.6,141.0,47898.72
HP,WindowsOS,AMD Processor,Notebook,AMD,6,0,2.04,0,0,0,15.6,141.0,29303.4672
Dell,LinuxOS,Intel Core i7,Notebook,AMD,8,0,2.3,1024,0,0,15.6,100.0,42943.1472
HP,WindowsOS,Other Intel Processor,Notebook,Intel,2,0,1.17,0,0,0,11.6,135.0,11135.52
Asus,WindowsOS,Intel Core i7,Notebook,Nvidia,4,0,2.2,512,0,0,15.6,100.0,38378.6496
Lenovo,WindowsOS,Intel Core i7,Convertible,Intel,4,1,1.8,0,128,1,14.0,157.0,33992.64
Lenovo,WindowsOS,Intel Core i7,Convertible,Intel,16,1,1.3,0,512,1,13.3,276.0,79866.72
Lenovo,WindowsOS,Other Intel Processor,Notebook,Intel,2,0,1.5,0,0,0,14.0,112.0,12201.12
HP,WindowsOS,Intel Core i7,Notebook,AMD,6,0,2.19,1024,0,0,15.6,100.0,40705.92
Asus,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,2.2,512,0,0,15.6,100.0,19660.32
Asus,WindowsOS,Other Intel Processor,Ultrabook,Intel,8,0,1.2,0,512,1,13.3,166.0,38841.12
Dell,WindowsOS,Intel Core i3,Notebook,Intel,6,0,2.3,1024,0,0,15.6,100.0,24455.52
Acer,LinuxOS,Other Intel Processor,Notebook,Intel,4,0,2.4,512,0,0,15.6,100.0,15397.92
Dell,WindowsOS,Other Intel Processor,Notebook,Intel,2,0,2.2,512,0,0,15.6,100.0,20193.12
Lenovo,WindowsOS,Intel Core i7,Notebook,Nvidia,8,0,2.6,1024,0,1,15.6,141.0,47898.72
HP,WindowsOS,AMD Processor,Notebook,AMD,6,0,2.04,0,0,0,15.6,141.0,29303.4672
Dell,LinuxOS,Intel Core i7,Notebook,AMD,8,0,2.3,1024,0,0,15.6,100.0,42943.1472
HP,WindowsOS,Other Intel Processor,Notebook,Intel,2,0,1.17,0,0,0,11.6,135.0,11135.52
Asus,WindowsOS,Intel Core i7,Notebook,Nvidia,4,0,2.2,512,0,0,15.6,100.0,38378.6496
Lenovo,WindowsOS,Intel Core i7,Convertible,Intel,4,1,1.8,0,128,1,14.0,157.0,33992.64
Lenovo,WindowsOS,Intel Core i7,Convertible,Intel,16,1,1.3,0,512,1,13.3,276.0,79866.72
Lenovo,WindowsOS,Other Intel Processor,Notebook,Intel,2,0,1.5,0,0,0,14.0,112.0,12201.12
HP,WindowsOS,Intel Core i7,Notebook,AMD,6,0,2.19,1024,0,0,15.6,100.0,40705.92
Asus,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,2.2,512,0,0,15.6,100.0,19660.32
